human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000137449,Q7Z5Q1,CPEB2,ENSMUSG00000039782,Cpeb2,Cytoplasmic polyadenylation element-binding protein 2 OS=Homo sapiens OX=9606 GN=CPEB2 PE=2 SV=3,3,2,3,589,32.1,7.0,32.5,19.8,34.2,39.9,46.0,29.9,44.1,27.2,8.6,8.6,17.7,12.6,10.1,9.7,28.9,10.2,6.9,13.4,870.207539296397,1278.20554953158,1088.96469829644,949.888018268816,685.14127360114,497.018025002378,698.752043820129,681.075908441757,817.504641082631,2014.91713998918,715.527427737394,930.228511139842,1106.89664422318,1382.6598772635
ENSG00000137801,P07996,THBS1,ENSMUSG00000040152,Thbs1,Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2,2,2,3,1170,37.9,33.6,77.3,44.8,41.6,55.5,39.2,42.7,58.8,49.6,32.8,26.6,28.7,36.0,39.7,42.0,27.2,35.3,29.0,54.7,62.1817112675934,197.599065307173,220.09381181284,43.5449332245572,49.4756987677485,3.39784137318047,26.9152563167245,32.5371397226163,25.2579544645889,36.7986096098385,17.5592045390584,39.343411745885,33.9384738287753,18.1461389910014
ENSG00000153187,Q00839,HNRNPU,ENSMUSG00000039630,Hnrnpu,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6,10,8,19,825,168.8,97.8,160.0,161.9,163.7,168.7,161.1,130.4,135.2,143.7,131.3,120.0,195.9,129.6,131.0,142.7,121.1,117.9,103.1,152.9,5004.78343358428,4225.20935593063,4546.57948122286,5048.15404419646,4416.73662665396,6310.60155573456,4812.17441845151,5105.19979951854,6151.59493430508,4686.90761892631,4736.34801896252,5268.2541893513,6155.80149452335,4993.38644554276
ENSG00000153956,P54289,CACNA2D1,ENSMUSG00000040118,Cacna2d1,Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1 PE=1 SV=3,1,2,4,1103,97.4,48.9,106.6,133.5,113.4,112.6,122.2,81.1,132.4,93.7,76.8,71.1,139.1,81.7,86.8,83.1,70.6,76.8,56.6,92.5,23.9083437774645,660.636446139115,752.318100815456,13.6930855455098,42.6138904330528,26.528813209176,15.8471421696859,27.0500950273841,9.47397190216335,31.1732837477571,27.4274770103954,17.0367313866932,23.1500916380529,32.7410916146719
ENSG00000166986,P56192,MARS1,ENSMUSG00000040354,Mars1,"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS1 PE=1 SV=2",2,2,4,900,,,,,,,,,,,70.6,70.9,97.2,77.2,80.2,88.0,72.5,72.6,59.8,105.2,583.234437864953,587.289351506633,592.125548658954,661.13307111419,900.862583554823,847.981199254753,1163.71371683538,886.451762406854,880.931393099674,1516.03159141682,2027.28952946047,1546.94355883103,1381.48623918746,1174.62977732896
ENSG00000112335,O60493,SNX3,ENSMUSG00000019804,Snx3,Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3,17,2,7,162,25.7,16.0,34.0,30.1,30.5,38.8,28.8,18.5,31.5,26.4,159.2,167.3,210.1,189.4,196.2,187.3,138.4,147.1,131.1,208.2,1700.15856115502,1718.63034082008,1585.84014021146,1685.38268810661,1451.07416014236,1115.69577490672,1308.09010585668,1273.7479939741,1305.50336690154,1568.40051562204,1457.32353248936,1705.88432040075,1451.3729664222,1306.98449381912
ENSG00000112339,Q9Y450,HBS1L,ENSMUSG00000019977,Hbs1l,HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1,3,2,13,684,34.0,15.6,78.0,76.7,73.2,71.3,72.1,38.5,71.2,37.9,41.5,31.9,116.5,77.2,85.5,90.1,73.2,41.4,74.2,57.9,1644.39176164747,1530.02567266713,1250.64103937005,1578.43263193887,1323.06451626968,1491.4620517808,1170.54050763863,1360.49593474734,1285.73972018864,1095.2515229092,987.019002153546,1177.80184386901,1267.61455373944,1468.42679474537
ENSG00000113643,P54136,RARS1,ENSMUSG00000018848,Rars,"Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS1 PE=1 SV=2",9,5,8,660,48.9,34.4,66.5,77.5,49.3,60.8,57.8,46.6,51.9,50.5,24.9,19.7,36.7,24.9,28.2,26.4,22.9,23.1,16.9,33.9,689.925986057963,610.419754827347,600.983376467664,600.495863812202,624.142242945293,455.998505371496,514.534248366076,523.675259330954,593.468829538684,511.48997090414,589.605829592122,667.405544663062,561.032322599871,502.948861698681
ENSG00000120265,P22061,PCMT1,ENSMUSG00000019795,Pcmt1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4,12,2,5,227,,,,,,,,,,,32.2,36.2,49.5,41.0,34.8,42.6,40.6,25.8,22.7,42.4,875.318423048068,897.782119410383,758.590948572906,828.195836185293,765.714947886716,787.361031074341,851.296191553536,774.618650852935,733.992042766502,616.521847632388,765.82922263273,740.40411905888,759.289096683135,684.75434837535
ENSG00000120860,Q9Y3C0,WASHC3,ENSMUSG00000020056,Washc3,WASH complex subunit 3 OS=Homo sapiens OX=9606 GN=WASHC3 PE=1 SV=1,13,2,3,194,34.2,28.9,34.4,37.7,29.2,36.2,34.0,30.0,28.9,34.7,19.5,10.3,28.5,17.2,16.6,21.3,15.6,15.9,14.9,32.4,315.057162700605,330.693872459159,328.575106696076,396.349800082502,616.912269966125,370.461798518181,478.533429834345,444.245387664457,370.750514483337,458.182334312854,294.672178221672,420.951271959078,301.361573409107,430.18811067908
ENSG00000122958,O75436,VPS26A,ENSMUSG00000020078,Vps26a,Vacuolar protein sorting-associated protein 26A OS=Homo sapiens OX=9606 GN=VPS26A PE=1 SV=2,10,3,7,327,52.0,31.0,67.5,72.8,66.7,66.6,67.1,48.9,59.1,53.3,31.9,28.5,55.2,37.8,50.0,39.2,35.2,35.8,29.3,41.8,934.924905148749,925.454324386983,912.238463158131,798.775774842829,960.630818379923,786.681618661232,810.105527128925,657.341844723699,851.286111935578,970.224481424812,789.977362560488,890.211981043204,679.654441045088,777.392586041246
ENSG00000130479,Q66K74,MAP1S,ENSMUSG00000019261,Map1s,Microtubule-associated protein 1S OS=Homo sapiens OX=9606 GN=MAP1S PE=1 SV=2,1,2,2,1059,286.5,230.4,462.8,354.6,311.0,338.3,282.8,249.5,318.9,265.8,,,,,,,,,,,147.170715342734,146.96583383279,153.141179295689,129.119893281547,144.403427506746,191.30175302928,125.487665841076,134.609957850109,171.246878863388,129.308524523387,189.964243346827,181.139790459303,207.833806814423,129.042743800708
ENSG00000131100,P36543,ATP6V1E1,ENSMUSG00000019210,Atp6v1e1,V-type proton ATPase subunit E 1 OS=Homo sapiens OX=9606 GN=ATP6V1E1 PE=1 SV=1,24,4,6,226,100.0,64.3,117.4,115.9,107.6,112.4,118.8,81.8,97.0,97.5,23.0,20.1,42.7,24.6,31.7,28.2,17.9,23.9,20.8,27.7,1306.35544847277,1591.75710389749,1587.98507683298,1496.94004626738,2150.97664366909,1418.95466409059,1578.38387237777,1607.74719527446,1539.59597134555,1767.13508252728,1482.63387080013,1705.76234276083,1000.75661433945,1515.96203776697
ENSG00000135655,Q9Y4E8,USP15,ENSMUSG00000020124,Usp15,Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens OX=9606 GN=USP15 PE=1 SV=3,3,2,4,981,14.6,9.0,9.6,17.0,15.8,12.9,18.5,10.6,10.3,12.6,,,,,,,,,,,1096.42482187519,1440.00791068029,812.006877635957,804.224797709724,588.1826545471,624.433818445377,619.250203065054,570.658569724029,842.796141542901,632.019359137426,558.538539164816,669.243839148472,589.867476542571,636.416975036023
ENSG00000137486,P49407,ARRB1,ENSMUSG00000018909,Arrb1,Beta-arrestin-1 OS=Homo sapiens OX=9606 GN=ARRB1 PE=1 SV=2,6,2,4,418,16.0,13.0,15.9,18.0,20.7,19.8,18.7,17.8,18.1,15.4,15.2,10.3,13.3,8.8,9.3,10.2,6.7,8.6,7.3,17.5,447.255229532512,489.480601806834,714.339809600511,415.634083556055,164.946023339867,239.277100739597,241.69020419944,247.740192755648,234.095648160495,287.553706115603,185.910819432644,186.314164247145,209.031558737251,132.425060130118
ENSG00000141030,Q9UNS2,COPS3,ENSMUSG00000019373,Cops3,COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=3,11,4,7,423,35.6,26.7,29.2,40.7,33.3,39.1,36.5,33.5,34.3,35.9,35.9,26.3,31.8,23.5,25.7,21.6,17.4,21.8,16.2,38.7,680.537912109943,709.751786528842,571.952748706156,619.792957616227,879.83955768471,767.058768386653,777.515783329275,591.592282619813,823.726265037352,798.803200502918,1080.46995158942,942.911632692642,840.808226671089,917.601566774836
ENSG00000141738,Q14451,GRB7,ENSMUSG00000019312,Grb7,Growth factor receptor-bound protein 7 OS=Homo sapiens OX=9606 GN=GRB7 PE=1 SV=2,8,3,5,532,22.1,10.3,29.6,30.7,22.9,24.5,26.4,22.9,18.7,25.7,33.4,33.1,52.9,38.4,41.8,39.8,87.5,42.0,31.5,52.2,2617.45037229104,2199.03343866811,1770.27469780689,2197.72099808853,2531.02383764514,2876.84642192935,2689.35238697679,2632.47677831133,2736.25769045585,2262.33600897884,1750.40079187227,2190.00713751699,2595.90666842658,2242.08547006644
ENSG00000146648,P00533,EGFR,ENSMUSG00000020122,Egfr,Epidermal growth factor receptor OS=Homo sapiens OX=9606 GN=EGFR PE=1 SV=2,4,4,10,1210,31.5,25.2,44.6,37.9,26.0,31.7,26.9,20.3,27.6,25.9,29.6,16.1,34.3,19.8,25.8,34.5,16.3,26.5,26.9,41.0,2761.87604844598,1330.05876129744,3151.86591495738,7165.54008264352,1902.58473405555,840.317091569084,1253.94690336288,3152.94915274418,2114.9212134813,9182.38315256673,1662.32055553033,1922.51087832238,1301.23630534149,2307.28461044317
ENSG00000135720,O43237,DYNC1LI2,ENSMUSG00000035770,Dync1li2,Cytoplasmic dynein 1 light intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1LI2 PE=1 SV=1,4,2,5,492,,,,,,,,,,,13.1,16.6,21.1,14.6,16.2,21.0,14.5,14.6,12.9,19.7,433.498162094034,819.731988198966,719.169168676837,677.526064628765,612.052229476495,598.795770223669,656.13532026186,746.394152915065,581.68705525034,370.031644318169,432.199972474829,539.932761962029,639.541401519169,432.592413637158
ENSG00000137106,Q9UBQ7,GRHPR,ENSMUSG00000035637,Grhpr,Glyoxylate reductase/hydroxypyruvate reductase OS=Homo sapiens OX=9606 GN=GRHPR PE=1 SV=1,7,2,13,328,238.2,160.4,244.2,281.1,231.4,247.3,241.5,197.8,271.0,251.5,192.6,156.1,254.8,191.5,237.1,250.8,159.2,178.1,170.9,252.8,2379.79340031878,2349.09111507546,1965.14063836345,3304.00192491438,2245.63375301457,1795.64598448622,1902.30434429735,2237.31122775783,1651.19594578547,2280.28159228566,1230.27188969229,2132.43554693862,1554.15214424909,1853.0229824617
ENSG00000137124,P30837,ALDH1B1,ENSMUSG00000035561,Aldh1b1,"Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=4",13,6,26,517,69.0,45.2,67.2,111.1,62.8,80.7,80.3,60.9,55.9,65.4,142.4,122.7,234.1,140.5,162.0,183.6,91.1,122.3,79.3,161.7,3801.78821171436,3366.61618722024,2617.67211069078,3004.24673304055,3304.29640128979,855.132275665505,1299.86356966068,1519.81445968322,1462.53027518555,1403.74246857835,1169.1446024297,1578.19199500447,1346.1329099626,1300.95101026145
ENSG00000138663,Q9BT78,COPS4,ENSMUSG00000035297,Cops4,COP9 signalosome complex subunit 4 OS=Homo sapiens OX=9606 GN=COPS4 PE=1 SV=1,17,5,18,406,72.0,42.2,78.7,85.0,66.5,77.3,69.8,62.9,84.0,73.1,41.4,43.5,59.5,46.3,53.2,55.1,44.0,41.0,35.3,54.5,784.371280430312,824.299727332743,776.339569367951,719.078644765274,719.223441605943,578.431448174284,558.595552254179,496.428720073785,558.162398901749,622.078345994303,481.620603905057,700.570549565877,492.745157662274,597.476333755072
ENSG00000138674,O94979,SEC31A,ENSMUSG00000035325,Sec31a,Protein transport protein Sec31A OS=Homo sapiens OX=9606 GN=SEC31A PE=1 SV=3,7,8,18,1220,104.1,55.7,135.9,124.2,125.8,122.4,119.0,95.0,99.7,99.8,79.4,69.3,105.0,89.4,81.6,89.1,64.6,75.3,59.1,93.9,2857.63536272894,2112.28304871477,1821.62102777907,2481.05217965103,2068.35068508607,2210.68213579134,2323.19092206601,1931.02599821664,2639.41110030004,2279.68990991117,2840.72705459932,2722.1547934259,2368.54196824403,2325.18260526287
ENSG00000149243,Q6PF15,KLHL35,ENSMUSG00000035298,Klhl35,Kelch-like protein 35 OS=Homo sapiens OX=9606 GN=KLHL35 PE=1 SV=3,3,2,23,583,95.0,67.5,318.3,389.4,291.3,236.5,280.0,122.6,287.1,138.1,300.0,275.1,591.0,488.8,509.5,456.0,358.5,431.0,309.6,566.2,2.41273879099996,0.35840933950521,3.31284864828547,3.28646549337201,1.80576368179303,6.59721215426452,0.417324682409697,2.23417427717971,2.03435543892981,0.0,0.0,1.14610336808308,0.0,0.0
ENSG00000167658,P13639,EEF2,ENSMUSG00000034994,Eef2,Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4,17,12,59,858,110.4,79.8,142.9,140.1,121.4,133.5,132.6,100.1,107.7,99.7,134.9,113.1,190.0,136.8,158.6,140.0,118.5,120.1,113.3,168.9,32668.7975870158,35003.8678078238,28458.3386393019,34055.0047834732,14259.0964618011,16552.5473927422,18584.5733163875,22312.3230063913,18000.0937393632,15869.2507113237,9810.23083475654,15346.9991122428,14150.5406997225,13736.8402177466
ENSG00000100197,P10635,CYP2D6,ENSMUSG00000022445,Cyp2d26,Cytochrome P450 2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=1 SV=2,4,2,5,497,14.1,8.2,9.5,22.1,10.9,17.7,17.8,9.5,11.2,14.6,,,,,,,,,,,27531.9254104287,26558.458024323,19698.4757917594,30960.1041754449,23254.4266531249,27209.461455219,25811.3773831949,23295.3372632218,30277.842899183,19717.1906789143,18001.6215975849,24413.1398122347,20668.7846570969,22157.1928247303
ENSG00000100197,P10635,CYP2D6,ENSMUSG00000022445,Cyp2d26,Cytochrome P450 2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=1 SV=2,4,2,5,497,14.1,8.2,9.5,22.1,10.9,17.7,17.8,9.5,11.2,14.6,,,,,,,,,,,27531.9254104287,26558.458024323,19698.4757917594,30960.1041754449,23254.4266531249,27209.461455219,25811.3773831949,23295.3372632218,30277.842899183,19717.1906789143,18001.6215975849,24413.1398122347,20668.7846570969,22157.1928247303
ENSG00000100197,P10635,CYP2D6,ENSMUSG00000022445,Cyp2d26,Cytochrome P450 2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=1 SV=2,4,2,5,497,14.1,8.2,9.5,22.1,10.9,17.7,17.8,9.5,11.2,14.6,,,,,,,,,,,27531.9254104287,26558.458024323,19698.4757917594,30960.1041754449,23254.4266531249,27209.461455219,25811.3773831949,23295.3372632218,30277.842899183,19717.1906789143,18001.6215975849,24413.1398122347,20668.7846570969,22157.1928247303
ENSG00000100197,P10635,CYP2D6,ENSMUSG00000022445,Cyp2d26,Cytochrome P450 2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=1 SV=2,4,2,5,497,14.1,8.2,9.5,22.1,10.9,17.7,17.8,9.5,11.2,14.6,,,,,,,,,,,27531.9254104287,26558.458024323,19698.4757917594,30960.1041754449,23254.4266531249,27209.461455219,25811.3773831949,23295.3372632218,30277.842899183,19717.1906789143,18001.6215975849,24413.1398122347,20668.7846570969,22157.1928247303
ENSG00000100197,P10635,CYP2D6,ENSMUSG00000022445,Cyp2d26,Cytochrome P450 2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=1 SV=2,4,2,5,497,14.1,8.2,9.5,22.1,10.9,17.7,17.8,9.5,11.2,14.6,,,,,,,,,,,27531.9254104287,26558.458024323,19698.4757917594,30960.1041754449,23254.4266531249,27209.461455219,25811.3773831949,23295.3372632218,30277.842899183,19717.1906789143,18001.6215975849,24413.1398122347,20668.7846570969,22157.1928247303
ENSG00000100197,P10635,CYP2D6,ENSMUSG00000061740,Cyp2d22,Cytochrome P450 2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=1 SV=2,4,2,5,497,14.1,8.2,9.5,22.1,10.9,17.7,17.8,9.5,11.2,14.6,,,,,,,,,,,4059.79522714675,3589.7950284868,3029.02948621272,5801.87125457966,5094.11303491549,7037.93429025483,6145.5677332746,5458.34250527019,7444.13111124477,5788.65154072755,6519.03496304268,5567.73026476356,7177.00207012086,6227.21552329081
ENSG00000100197,P10635,CYP2D6,ENSMUSG00000061740,Cyp2d22,Cytochrome P450 2D6 OS=Homo sapiens OX=9606 GN=CYP2D6 PE=1 SV=2,4,2,5,497,14.1,8.2,9.5,22.1,10.9,17.7,17.8,9.5,11.2,14.6,,,,,,,,,,,4059.79522714675,3589.7950284868,3029.02948621272,5801.87125457966,5094.11303491549,7037.93429025483,6145.5677332746,5458.34250527019,7444.13111124477,5788.65154072755,6519.03496304268,5567.73026476356,7177.00207012086,6227.21552329081
