human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,mouse_accession,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_prot,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_prot,Abundances (Grouped): BA Pool Ftl 130N_prot,Abundances (Grouped): Ftl Pool 130C_prot,Abundances (Grouped): Pool Ftl 131_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_prot,Mmus_C57-6J_LVR_GC_I_Rep2_M32_prot,Mmus_C57-6J_LVR_GC_C_Rep1_M36_prot,Mmus_C57-6J_LVR_GC_C_Rep2_M37_prot,Mmus_C57-6J_LVR_GC_C_Rep3_M38_prot,Mmus_C57-6J_LVR_GC_C_Rep4_M39_prot,Abundances (Grouped): NASA GC 129C_prot,Abundances (Grouped): BA Pool GC 130N_prot,Abundances (Grouped): GC Pool 130C_prot,Abundances (Grouped): Pool GC 131_prot,Description_prot,Coverage [%]_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000198682,O95340,PAPSS2,ENSMUSG00000024899,Papss2,O88428,258.4,142.3,185.1,223.4,174.4,219.4,217.4,164.0,162.0,178.1,180.1,133.1,179.8,182.7,148.0,154.7,116.4,128.9,86.1,172.0,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2 OS=Mus musculus OX=10090 GN=Papss2 PE=1 SV=2,36,9540.49838668109,7927.29856226825,6822.16455801213,7548.10110752154,4438.81566561458,4191.14993018725,3819.6102595633,3363.31105173513,4468.55052773605,4666.13852484235,2458.75015070328,4066.62161268505,2751.96116715477,5494.34793047745
ENSG00000198682,O95340,PAPSS2,ENSMUSG00000024899,Papss2,O88428,258.4,142.3,185.1,223.4,174.4,219.4,217.4,164.0,162.0,178.1,180.1,133.1,179.8,182.7,148.0,154.7,116.4,128.9,86.1,172.0,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2 OS=Mus musculus OX=10090 GN=Papss2 PE=1 SV=2,36,9540.49838668109,7927.29856226825,6822.16455801213,7548.10110752154,4438.81566561458,4191.14993018725,3819.6102595633,3363.31105173513,4468.55052773605,4666.13852484235,2458.75015070328,4066.62161268505,2751.96116715477,5494.34793047745
ENSG00000198814,P32189,GK,ENSMUSG00000025059,Gk,Q64516,10.2,6.0,8.5,9.6,13.7,8.9,10.7,8.6,12.8,11.0,71.2,76.7,106.5,77.0,84.1,75.7,57.0,66.7,60.3,110.1,Glycerol kinase OS=Mus musculus OX=10090 GN=Gk PE=1 SV=2,10,2304.68216696246,2023.11802411043,1457.17401658877,1931.76462261361,2568.49170732569,2081.50354655045,2343.84566454375,2357.49789586324,2199.13150142215,2241.62496831046,1126.578348946,1894.12073853988,1655.14507987993,2287.57146612669
ENSG00000198814,P32189,GK,ENSMUSG00000025059,Gk,Q64516,10.2,6.0,8.5,9.6,13.7,8.9,10.7,8.6,12.8,11.0,71.2,76.7,106.5,77.0,84.1,75.7,57.0,66.7,60.3,110.1,Glycerol kinase OS=Mus musculus OX=10090 GN=Gk PE=1 SV=2,10,2304.68216696246,2023.11802411043,1457.17401658877,1931.76462261361,2568.49170732569,2081.50354655045,2343.84566454375,2357.49789586324,2199.13150142215,2241.62496831046,1126.578348946,1894.12073853988,1655.14507987993,2287.57146612669
ENSG00000229894,Q14409,GK3,ENSMUSG00000025059,Gk,Q64516,10.2,6.0,8.5,9.6,13.7,8.9,10.7,8.6,12.8,11.0,71.2,76.7,106.5,77.0,84.1,75.7,57.0,66.7,60.3,110.1,Glycerol kinase OS=Mus musculus OX=10090 GN=Gk PE=1 SV=2,10,2304.68216696246,2023.11802411043,1457.17401658877,1931.76462261361,2568.49170732569,2081.50354655045,2343.84566454375,2357.49789586324,2199.13150142215,2241.62496831046,1126.578348946,1894.12073853988,1655.14507987993,2287.57146612669
ENSG00000229894,Q14409,GK3,ENSMUSG00000025059,Gk,Q64516,10.2,6.0,8.5,9.6,13.7,8.9,10.7,8.6,12.8,11.0,71.2,76.7,106.5,77.0,84.1,75.7,57.0,66.7,60.3,110.1,Glycerol kinase OS=Mus musculus OX=10090 GN=Gk PE=1 SV=2,10,2304.68216696246,2023.11802411043,1457.17401658877,1931.76462261361,2568.49170732569,2081.50354655045,2343.84566454375,2357.49789586324,2199.13150142215,2241.62496831046,1126.578348946,1894.12073853988,1655.14507987993,2287.57146612669
ENSG00000211456,Q9NTJ5,SACM1L,ENSMUSG00000025240,Sacm1l,Q9EP69,98.0,53.2,56.3,117.7,76.2,95.4,106.7,73.7,70.5,79.2,56.1,57.4,111.2,75.1,55.3,65.6,52.8,61.2,31.0,79.7,Phosphatidylinositol-3-phosphatase SAC1 OS=Mus musculus OX=10090 GN=Sacm1l PE=1 SV=1,12,1792.68187692711,1387.30831127307,1488.9319339089,1149.40287442385,1159.69368720701,835.710497413943,1114.33703987968,924.144718595045,990.668958157184,1355.55195193715,1150.61399141745,1254.76191804735,896.000456792817,920.862940712366
ENSG00000211456,Q9NTJ5,SACM1L,ENSMUSG00000025240,Sacm1l,Q9EP69,98.0,53.2,56.3,117.7,76.2,95.4,106.7,73.7,70.5,79.2,56.1,57.4,111.2,75.1,55.3,65.6,52.8,61.2,31.0,79.7,Phosphatidylinositol-3-phosphatase SAC1 OS=Mus musculus OX=10090 GN=Sacm1l PE=1 SV=1,12,1792.68187692711,1387.30831127307,1488.9319339089,1149.40287442385,1159.69368720701,835.710497413943,1114.33703987968,924.144718595045,990.668958157184,1355.55195193715,1150.61399141745,1254.76191804735,896.000456792817,920.862940712366
ENSG00000213614,P06865,HEXA,ENSMUSG00000025232,Hexa,P29416,58.0,36.6,47.9,55.2,49.4,52.3,58.1,44.2,43.8,52.7,21.1,20.1,27.8,18.8,25.5,25.9,20.9,24.7,15.3,35.1,Beta-hexosaminidase subunit alpha OS=Mus musculus OX=10090 GN=Hexa PE=1 SV=2,10,1034.71048129454,963.394987203309,1012.89317092561,949.697265566958,784.543032180369,671.63981446829,810.06219437196,897.092145652132,646.60347676265,741.226427858241,625.103265421493,691.487740234077,616.195265331173,676.589281434051
ENSG00000213614,P06865,HEXA,ENSMUSG00000025232,Hexa,P29416,58.0,36.6,47.9,55.2,49.4,52.3,58.1,44.2,43.8,52.7,21.1,20.1,27.8,18.8,25.5,25.9,20.9,24.7,15.3,35.1,Beta-hexosaminidase subunit alpha OS=Mus musculus OX=10090 GN=Hexa PE=1 SV=2,10,1034.71048129454,963.394987203309,1012.89317092561,949.697265566958,784.543032180369,671.63981446829,810.06219437196,897.092145652132,646.60347676265,741.226427858241,625.103265421493,691.487740234077,616.195265331173,676.589281434051
ENSG00000241935,Q86XE5,HOGA1,ENSMUSG00000025176,Hoga1,Q9DCU9,97.3,54.5,60.7,76.1,73.9,79.2,84.1,72.4,68.4,79.7,62.8,64.1,69.0,65.3,65.9,59.0,42.9,63.1,51.7,82.3,"4-hydroxy-2-oxoglutarate aldolase, mitochondrial OS=Mus musculus OX=10090 GN=Hoga1 PE=1 SV=1",18,2509.09988520029,2426.18061316437,2024.56647621073,2986.33670508817,3735.15030839387,3193.92249412703,2888.66306846638,2087.3242788,3864.15317572636,3642.23463065629,1621.78535589241,2475.92115214126,2038.42814118206,2895.45560417683
ENSG00000241935,Q86XE5,HOGA1,ENSMUSG00000025176,Hoga1,Q9DCU9,97.3,54.5,60.7,76.1,73.9,79.2,84.1,72.4,68.4,79.7,62.8,64.1,69.0,65.3,65.9,59.0,42.9,63.1,51.7,82.3,"4-hydroxy-2-oxoglutarate aldolase, mitochondrial OS=Mus musculus OX=10090 GN=Hoga1 PE=1 SV=1",18,2509.09988520029,2426.18061316437,2024.56647621073,2986.33670508817,3735.15030839387,3193.92249412703,2888.66306846638,2087.3242788,3864.15317572636,3642.23463065629,1621.78535589241,2475.92115214126,2038.42814118206,2895.45560417683
ENSG00000257727,Q9Y2B0,CNPY2,ENSMUSG00000025381,Cnpy2,Q9QXT0,61.0,31.5,48.9,75.5,55.9,68.6,64.2,48.6,58.5,62.2,79.7,68.0,108.6,71.1,81.8,91.3,56.4,67.4,59.4,96.9,Protein canopy homolog 2 OS=Mus musculus OX=10090 GN=Cnpy2 PE=1 SV=1,41,1387.31232165078,1375.35206098174,1181.26242859535,1636.11884845895,2283.91010641315,1795.04359643691,2053.70604867694,1803.20078342414,1817.42074988992,2450.38905823056,2115.45908572614,2571.44053815855,1762.7972040489,2099.43882954107
ENSG00000257727,Q9Y2B0,CNPY2,ENSMUSG00000025381,Cnpy2,Q9QXT0,61.0,31.5,48.9,75.5,55.9,68.6,64.2,48.6,58.5,62.2,79.7,68.0,108.6,71.1,81.8,91.3,56.4,67.4,59.4,96.9,Protein canopy homolog 2 OS=Mus musculus OX=10090 GN=Cnpy2 PE=1 SV=1,41,1387.31232165078,1375.35206098174,1181.26242859535,1636.11884845895,2283.91010641315,1795.04359643691,2053.70604867694,1803.20078342414,1817.42074988992,2450.38905823056,2115.45908572614,2571.44053815855,1762.7972040489,2099.43882954107
ENSG00000115459,Q96FG2,ELMOD3,ENSMUSG00000056698,Elmod3,Q91YP6,134.1,118.8,118.2,160.9,108.5,117.1,106.9,101.2,99.0,106.6,,,,,,,,,,,ELMO domain-containing protein 3 OS=Mus musculus OX=10090 GN=Elmod3 PE=1 SV=1,2,283.281155180912,400.878468464286,298.979725989479,471.917208411907,396.140645395459,479.524604598835,358.059445177171,498.122152440842,455.923902732279,338.179441830993,341.344508743851,310.544979915024,340.363959501712,546.98475362435
ENSG00000115525,Q9UNP4,ST3GAL5,ENSMUSG00000056091,St3gal5,O88829,,,,,,,,,,,7.2,9.5,15.4,12.2,10.6,12.0,13.5,9.9,8.5,12.2,"Lactosylceramide alpha-2,3-sialyltransferase OS=Mus musculus OX=10090 GN=St3gal5 PE=1 SV=2",10,2560.90193519262,4640.12718318047,1734.49894958981,2478.64972857559,2272.01759842042,3293.65986528869,3497.47096510474,3206.75201861562,4753.28551542787,3640.96681929555,1973.69007572085,2501.79678993383,2047.10039923183,3203.69611602134
ENSG00000115525,Q9UNP4,ST3GAL5,ENSMUSG00000056091,St3gal5,O88829,,,,,,,,,,,7.2,9.5,15.4,12.2,10.6,12.0,13.5,9.9,8.5,12.2,"Lactosylceramide alpha-2,3-sialyltransferase OS=Mus musculus OX=10090 GN=St3gal5 PE=1 SV=2",10,2560.90193519262,4640.12718318047,1734.49894958981,2478.64972857559,2272.01759842042,3293.65986528869,3497.47096510474,3206.75201861562,4753.28551542787,3640.96681929555,1973.69007572085,2501.79678993383,2047.10039923183,3203.69611602134
ENSG00000116663,Q9NRD1,FBXO6,ENSMUSG00000055401,Fbxo6,Q9QZN4,52.3,42.0,71.7,78.7,72.7,79.4,73.0,65.4,76.0,71.3,52.3,63.8,107.5,93.2,73.7,104.0,96.2,92.4,112.2,132.4,F-box only protein 6 OS=Mus musculus OX=10090 GN=Fbxo6 PE=1 SV=1,12,689.407291931784,689.960677454878,677.886881978308,818.600450724618,834.886084278636,708.778505167543,756.298511328929,645.892490447893,638.954058626964,1418.43348342526,1098.56369476266,1093.15685489119,1067.51302749958,887.178344181674
ENSG00000116663,Q9NRD1,FBXO6,ENSMUSG00000055401,Fbxo6,Q9QZN4,52.3,42.0,71.7,78.7,72.7,79.4,73.0,65.4,76.0,71.3,52.3,63.8,107.5,93.2,73.7,104.0,96.2,92.4,112.2,132.4,F-box only protein 6 OS=Mus musculus OX=10090 GN=Fbxo6 PE=1 SV=1,12,689.407291931784,689.960677454878,677.886881978308,818.600450724618,834.886084278636,708.778505167543,756.298511328929,645.892490447893,638.954058626964,1418.43348342526,1098.56369476266,1093.15685489119,1067.51302749958,887.178344181674
ENSG00000130402,O43707,ACTN4,ENSMUSG00000054808,Actn4,P57780,99.1,52.6,84.0,105.5,92.9,96.6,105.1,74.8,97.9,78.4,128.3,104.1,202.2,133.0,175.7,191.9,131.8,142.8,120.7,199.9,Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1,30,4445.67694543003,3646.2107714846,3959.05875068784,3469.90416374835,2650.22882863775,2552.00651620897,2580.08354166493,2678.51653296904,2860.8123942112,2681.32456601784,3087.51849700463,3064.27345842807,3429.79413590448,2840.34507338151
ENSG00000130402,O43707,ACTN4,ENSMUSG00000054808,Actn4,P57780,99.1,52.6,84.0,105.5,92.9,96.6,105.1,74.8,97.9,78.4,128.3,104.1,202.2,133.0,175.7,191.9,131.8,142.8,120.7,199.9,Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1,30,4445.67694543003,3646.2107714846,3959.05875068784,3469.90416374835,2650.22882863775,2552.00651620897,2580.08354166493,2678.51653296904,2860.8123942112,2681.32456601784,3087.51849700463,3064.27345842807,3429.79413590448,2840.34507338151
ENSG00000131943,Q9NSK7,C19orf12,ENSMUSG00000054676,1600014C10Rik,Q8WUR0,87.8,43.6,45.1,47.3,53.2,44.1,49.2,56.6,63.5,49.8,37.8,35.7,47.0,33.7,28.6,31.3,24.5,34.6,39.3,43.6,Protein C19orf12 homolog OS=Mus musculus OX=10090 PE=1 SV=1,11,2701.7773076606,2838.33094381768,2472.7776575064,3965.86061551739,3021.66501323893,3238.07781531431,3115.82260094122,3111.9306567253,3480.48512502598,3661.78385784661,1813.7602630185,2805.06673618605,2091.98356121824,3398.02909639468
ENSG00000131943,Q9NSK7,C19orf12,ENSMUSG00000054676,1600014C10Rik,Q8WUR0,87.8,43.6,45.1,47.3,53.2,44.1,49.2,56.6,63.5,49.8,37.8,35.7,47.0,33.7,28.6,31.3,24.5,34.6,39.3,43.6,Protein C19orf12 homolog OS=Mus musculus OX=10090 PE=1 SV=1,11,2701.7773076606,2838.33094381768,2472.7776575064,3965.86061551739,3021.66501323893,3238.07781531431,3115.82260094122,3111.9306567253,3480.48512502598,3661.78385784661,1813.7602630185,2805.06673618605,2091.98356121824,3398.02909639468
ENSG00000133020,P13535,MYH8,ENSMUSG00000055775,Myh8,P13542,30.3,21.2,18.3,12.9,7.9,17.0,15.3,161.4,16.3,165.9,,2.2,1.3,,11.3,,393.1,42.0,14.3,43.1,Myosin-8 OS=Mus musculus OX=10090 GN=Myh8 PE=2 SV=2,17,3.7215151397516,10480.6268895681,2.55279094490517,4.65378975408935,4.72101241209955,0.0,0.779444648087505,3.11535378303663,7.25598886364457,1.17983661123098,0.0,1.07030257002489,0.952118017476672,1.16360261222181
ENSG00000133020,P13535,MYH8,ENSMUSG00000055775,Myh8,P13542,30.3,21.2,18.3,12.9,7.9,17.0,15.3,161.4,16.3,165.9,,2.2,1.3,,11.3,,393.1,42.0,14.3,43.1,Myosin-8 OS=Mus musculus OX=10090 GN=Myh8 PE=2 SV=2,17,3.7215151397516,10480.6268895681,2.55279094490517,4.65378975408935,4.72101241209955,0.0,0.779444648087505,3.11535378303663,7.25598886364457,1.17983661123098,0.0,1.07030257002489,0.952118017476672,1.16360261222181
ENSG00000133818,P62070,RRAS2,ENSMUSG00000055723,Rras2,P62071,42.1,21.3,40.5,64.2,44.9,52.9,46.5,37.8,45.6,40.7,16.5,19.4,35.4,19.3,21.9,27.2,22.9,15.7,15.9,28.4,Ras-related protein R-Ras2 OS=Mus musculus OX=10090 GN=Rras2 PE=1 SV=1,14,346.809207634166,336.831757931423,348.033630914644,352.865158834766,235.427371661858,163.112464812467,237.337815606743,227.405079878076,192.376834484077,258.916061931309,244.103596801508,309.124622744785,174.793684614049,223.336182499275
ENSG00000133818,P62070,RRAS2,ENSMUSG00000055723,Rras2,P62071,42.1,21.3,40.5,64.2,44.9,52.9,46.5,37.8,45.6,40.7,16.5,19.4,35.4,19.3,21.9,27.2,22.9,15.7,15.9,28.4,Ras-related protein R-Ras2 OS=Mus musculus OX=10090 GN=Rras2 PE=1 SV=1,14,346.809207634166,336.831757931423,348.033630914644,352.865158834766,235.427371661858,163.112464812467,237.337815606743,227.405079878076,192.376834484077,258.916061931309,244.103596801508,309.124622744785,174.793684614049,223.336182499275
ENSG00000137845,O14672,ADAM10,ENSMUSG00000054693,Adam10,O35598,47.8,24.3,45.7,50.5,40.4,46.3,38.9,36.4,35.9,43.4,,,,,,,,,,,Disintegrin and metalloproteinase domain-containing protein 10 OS=Mus musculus OX=10090 GN=Adam10 PE=1 SV=2,1,804.486347105658,666.360328748379,834.962871033644,546.138696876704,337.196300978336,314.155963443442,414.013188232069,353.932011679846,328.531755290102,400.042690633824,365.712702342717,414.215945760468,366.351592052348,310.080552577312
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000040134,Rdh7,O88451,320.8,147.3,178.3,429.3,217.0,313.5,281.7,222.6,201.4,239.7,114.6,133.6,235.7,136.0,127.9,132.1,105.6,115.5,83.1,168.6,Retinol dehydrogenase 7 OS=Mus musculus OX=10090 GN=Rdh7 PE=1 SV=1,28,23893.0952862924,22016.8802949919,19203.3541312733,30699.181165826,26215.7947897482,23901.796280203,24401.4073944402,24986.7376879611,23478.9127150339,27327.2849246955,21684.8829617395,27565.5268500722,21018.388659971,24900.5212013687
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,O54909,49.2,23.0,28.3,85.9,22.0,43.3,52.2,32.5,18.8,30.7,26.0,28.1,26.4,29.5,22.2,22.5,15.6,19.6,14.5,24.6,Retinol dehydrogenase 16 OS=Mus musculus OX=10090 GN=Rdh16 PE=1 SV=1,21,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,O54909,49.2,23.0,28.3,85.9,22.0,43.3,52.2,32.5,18.8,30.7,26.0,28.1,26.4,29.5,22.2,22.5,15.6,19.6,14.5,24.6,Retinol dehydrogenase 16 OS=Mus musculus OX=10090 GN=Rdh16 PE=1 SV=1,21,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,O54909,49.2,23.0,28.3,85.9,22.0,43.3,52.2,32.5,18.8,30.7,26.0,28.1,26.4,29.5,22.2,22.5,15.6,19.6,14.5,24.6,Retinol dehydrogenase 16 OS=Mus musculus OX=10090 GN=Rdh16 PE=1 SV=1,21,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,O54909,49.2,23.0,28.3,85.9,22.0,43.3,52.2,32.5,18.8,30.7,26.0,28.1,26.4,29.5,22.2,22.5,15.6,19.6,14.5,24.6,Retinol dehydrogenase 16 OS=Mus musculus OX=10090 GN=Rdh16 PE=1 SV=1,21,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,O54909,49.2,23.0,28.3,85.9,22.0,43.3,52.2,32.5,18.8,30.7,26.0,28.1,26.4,29.5,22.2,22.5,15.6,19.6,14.5,24.6,Retinol dehydrogenase 16 OS=Mus musculus OX=10090 GN=Rdh16 PE=1 SV=1,21,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,O54909,49.2,23.0,28.3,85.9,22.0,43.3,52.2,32.5,18.8,30.7,26.0,28.1,26.4,29.5,22.2,22.5,15.6,19.6,14.5,24.6,Retinol dehydrogenase 16 OS=Mus musculus OX=10090 GN=Rdh16 PE=1 SV=1,21,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
