Checked,Master,Accession,Description,Coverage,# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Ratios: (NASA GC) / (Pool),Ratios: (BA Pool) / (Pool),Ratios: (GC Pool) / (Pool),Ratio Standard Errors [%]: (NASA GC) / (Pool),Ratio Standard Errors [%]: (BA Pool) / (Pool),Ratio Standard Errors [%]: (GC Pool) / (Pool),emPAI,# Peptides A2,# Cumulative Decoys A2,FDR A2,Confidence A2,|Log Prob| A2
False,IsMasterProtein,Q3UGC8,"Propionyl-Coenzyme A carboxylase, alpha polypeptide, isoform CRA_b OS=Mus musculus GN=Pcca PE=2 SV=1",70.8563535911602,52,125,51,1,724,79.871,7.25,0.78,0.75,0.61,14.41,7.85,6.65,,52,0,0.0,Green,236.288636749864
False,IsMasterProtein,B2RXW1,Histidine ammonia-lyase OS=Mus musculus GN=Hal PE=2 SV=1,80.517503805175,46,203,46,1,657,72.212,6.34,0.88,0.81,0.56,23.19,15.09,14.79,,46,0,0.0,Green,235.872916515352
False,IsMasterProtein,Q91XD4,Formimidoyltransferase-cyclodeaminase OS=Mus musculus GN=Ftcd PE=1 SV=1,88.1700554528651,42,149,42,1,541,58.902,6.11,0.8,0.71,0.6,22.09,13.64,11.48,,42,0,0.0,Green,235.639060409492
False,IsMasterProtein,Q8K010,5-oxoprolinase OS=Mus musculus GN=Oplah PE=1 SV=1,52.7950310559006,52,117,52,1,1288,137.525,6.28,0.79,0.71,0.65,14.09,13.35,11.53,,52,0,0.0,Green,235.100629623959
False,IsMasterProtein,E9Q557,Desmoplakin OS=Mus musculus GN=Dsp PE=1 SV=1,37.1141172389872,101,132,95,1,2883,332.706,6.8,0.74,0.68,0.68,22.91,8.56,9.48,,101,0,0.0,Green,234.834326308548
False,IsMasterProtein,P49429,4-hydroxyphenylpyruvate dioxygenase OS=Mus musculus GN=Hpd PE=1 SV=3,86.7684478371501,40,244,40,1,393,45.026,7.06,0.78,0.74,0.62,24.82,7.68,14.03,,40,0,0.0,Green,233.851285891099
False,IsMasterProtein,P54869,"Hydroxymethylglutaryl-CoA synthase, mitochondrial OS=Mus musculus GN=Hmgcs2 PE=1 SV=2",77.5590551181102,43,356,43,1,508,56.786,8.41,0.74,0.74,0.65,16.62,6.31,7.38,,43,0,0.0,Green,232.980899164458
False,IsMasterProtein,P06801,NADP-dependent malic enzyme OS=Mus musculus GN=Me1 PE=1 SV=2,89.6853146853147,48,159,47,1,572,63.913,7.44,0.8,0.74,0.52,21.93,9.51,13.38,,48,0,0.0,Green,232.820975510161
False,IsMasterProtein,P41216,Long-chain-fatty-acid--CoA ligase 1 OS=Mus musculus GN=Acsl1 PE=1 SV=2,62.5178826895565,48,155,47,1,699,77.901,7.15,0.83,0.74,0.58,22.0,4.46,9.49,,48,0,0.0,Green,232.653530143677
False,IsMasterProtein,Q8BH00,Aldehyde dehydrogenase family 8 member A1 OS=Mus musculus GN=Aldh8a1 PE=1 SV=1,85.2156057494867,45,135,45,1,487,53.629,7.55,0.81,0.74,0.59,18.95,10.27,5.63,,45,0,0.0,Green,232.52398706365
False,IsMasterProtein,Q3THE7,Putative uncharacterized protein OS=Mus musculus GN=Aldh9a1 PE=2 SV=1,93.5222672064777,48,188,47,1,494,53.479,7.21,0.8,0.73,0.65,12.87,9.51,8.44,,48,0,0.0,Green,232.490475487659
False,IsMasterProtein,P20029,78 kDa glucose-regulated protein OS=Mus musculus GN=Hspa5 PE=1 SV=3,64.7328244274809,57,252,57,1,655,72.377,5.16,0.79,0.75,0.64,25.98,3.59,7.1,,57,0,0.0,Green,231.87760872167
False,IsMasterProtein,Q91YI0,Argininosuccinate lyase OS=Mus musculus GN=Asl PE=1 SV=1,79.3103448275862,42,209,41,1,464,51.707,6.96,0.86,0.72,0.57,24.83,10.37,4.67,,42,0,0.0,Green,231.053018496588
False,IsMasterProtein,P08003,Protein disulfide-isomerase A4 OS=Mus musculus GN=Pdia4 PE=1 SV=3,63.3228840125392,52,119,50,1,638,71.938,5.31,0.79,0.72,0.64,22.9,3.55,13.56,,52,0,0.0,Green,230.805619286687
False,IsMasterProtein,Q8C338,Isocitrate dehydrogenase [NADP] OS=Mus musculus GN=Idh1 PE=2 SV=1,90.7582938388626,53,255,53,1,422,47.515,6.93,0.83,0.76,0.63,15.8,7.14,8.99,,53,0,0.0,Green,230.653372295351
False,IsMasterProtein,Q6P5E4,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Mus musculus GN=Uggt1 PE=1 SV=4,53.0625402965829,59,107,58,1,1551,176.323,5.62,0.8,0.71,0.58,27.28,19.03,14.2,,59,0,0.0,Green,229.720939795122
False,IsMasterProtein,P97807-2,"Isoform Cytoplasmic of Fumarate hydratase, mitochondrial OS=Mus musculus GN=Fh",91.6488222698073,36,161,36,1,467,50.021,7.94,0.77,0.7,0.57,22.9,13.09,15.02,,36,0,0.0,Green,229.135563079501
False,IsMasterProtein,Q8CGK3,"Lon protease homolog, mitochondrial OS=Mus musculus GN=Lonp1 PE=1 SV=2",63.2244467860906,59,130,57,1,949,105.776,6.57,0.74,0.7,0.67,16.45,7.06,7.57,,59,0,0.0,Green,228.657855573511
False,IsMasterProtein,Q91VD9,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial OS=Mus musculus GN=Ndufs1 PE=1 SV=2",73.5900962861073,52,131,52,1,727,79.726,5.72,0.81,0.74,0.59,11.21,5.89,11.26,,52,0,0.0,Green,227.750722314819
False,IsMasterProtein,P09411,Phosphoglycerate kinase 1 OS=Mus musculus GN=Pgk1 PE=1 SV=4,92.0863309352518,50,247,50,1,417,44.522,7.9,0.85,0.75,0.57,15.22,6.72,12.27,,50,0,0.0,Green,226.537953316846
False,IsMasterProtein,Q9QXD6,"Fructose-1,6-bisphosphatase 1 OS=Mus musculus GN=Fbp1 PE=1 SV=3",83.1360946745562,34,333,34,1,338,36.889,6.57,0.73,0.71,0.61,20.09,6.21,7.75,,34,0,0.0,Green,223.08738100869
False,IsMasterProtein,Q99J08,SEC14-like protein 2 OS=Mus musculus GN=Sec14l2 PE=1 SV=1,88.833746898263,40,129,40,1,403,46.271,7.11,0.75,0.71,0.62,15.41,5.98,11.9,,40,0,0.0,Green,222.819783353182
False,IsMasterProtein,Q00519,Xanthine dehydrogenase/oxidase OS=Mus musculus GN=Xdh PE=1 SV=5,52.9588014981273,63,117,61,1,1335,146.468,7.56,0.77,0.74,0.64,17.68,9.38,11.02,,63,0,0.0,Green,221.553085863993
False,IsMasterProtein,Q8CAQ8-2,Isoform 2 of MICOS complex subunit Mic60 OS=Mus musculus GN=Immt,77.3458445040214,60,129,60,1,746,82.878,6.61,0.83,0.79,0.52,15.84,3.56,17.37,,60,0,0.0,Green,220.875153529633
False,IsMasterProtein,P32020,Non-specific lipid-transfer protein OS=Mus musculus GN=Scp2 PE=1 SV=3,72.2120658135283,40,201,40,1,547,59.088,7.44,0.83,0.77,0.63,34.81,4.67,4.27,,40,0,0.0,Green,220.002903417796
False,IsMasterProtein,Q91WU0,Carboxylic ester hydrolase OS=Mus musculus GN=Ces1f PE=1 SV=1,72.9055258467023,34,114,34,1,561,61.573,6.48,0.81,0.73,0.64,19.34,15.02,8.57,,34,0,0.0,Green,218.86765722038
False,IsMasterProtein,P48678,Prelamin-A/C OS=Mus musculus GN=Lmna PE=1 SV=2,66.4661654135338,54,135,52,1,665,74.193,6.98,0.83,0.73,0.66,20.52,10.62,6.13,,54,0,0.0,Green,218.210062379325
False,IsMasterProtein,Q8VDN2,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus GN=Atp1a1 PE=1 SV=1,50.3421309872923,50,115,50,1,1023,112.91,5.45,0.85,0.73,0.49,31.5,8.66,8.07,,50,0,0.0,Green,217.90096569751
False,IsMasterProtein,Q99MN9,"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus GN=Pccb PE=1 SV=2",85.3974121996303,36,103,36,1,541,58.372,7.66,0.76,0.66,0.62,16.82,9.98,12.1,,36,0,0.0,Green,217.348467458888
False,IsMasterProtein,P11725,"Ornithine carbamoyltransferase, mitochondrial OS=Mus musculus GN=Otc PE=1 SV=1",85.8757062146893,28,214,28,1,354,39.74,8.73,0.76,0.67,0.64,17.27,10.44,7.0,,28,0,0.0,Green,215.852312029956
False,IsMasterProtein,Q9EQF5,Dihydropyrimidinase OS=Mus musculus GN=Dpys PE=1 SV=2,72.8323699421965,37,184,37,1,519,56.689,7.2,0.8,0.73,0.7,13.09,5.87,8.8,,37,0,0.0,Green,214.629304232709
False,IsMasterProtein,Q8BGQ7,"Alanine--tRNA ligase, cytoplasmic OS=Mus musculus GN=Aars PE=1 SV=1",65.0826446280992,49,123,49,1,968,106.841,5.67,0.74,0.72,0.62,19.77,4.62,7.35,,49,0,0.0,Green,214.492376385047
False,IsMasterProtein,Q8BHN3,Neutral alpha-glucosidase AB OS=Mus musculus GN=Ganab PE=1 SV=1,60.9110169491525,49,97,49,1,944,106.844,6.06,0.78,0.69,0.6,26.94,8.07,11.39,,49,0,0.0,Green,211.866867485455
False,IsMasterProtein,Q6ZQ38,Cullin-associated NEDD8-dissociated protein 1 OS=Mus musculus GN=Cand1 PE=1 SV=2,56.0975609756098,58,99,58,1,1230,136.245,5.78,0.82,0.75,0.6,20.3,11.07,6.89,,58,0,0.0,Green,211.573018468363
False,IsMasterProtein,Q61598,Rab GDP dissociation inhibitor beta OS=Mus musculus GN=Gdi2 PE=1 SV=1,85.1685393258427,42,102,41,1,445,50.505,6.25,0.84,0.73,0.62,21.6,11.81,9.94,,42,0,0.0,Green,211.475429318688
False,IsMasterProtein,Q58E64,Elongation factor 1-alpha OS=Mus musculus GN=Eef1a1 PE=2 SV=1,80.5194805194805,49,286,47,1,462,50.082,9.01,0.74,0.7,0.63,23.71,9.01,13.9,,49,0,0.0,Green,210.657938248753
False,IsMasterProtein,Q3THX5,Putative uncharacterized protein OS=Mus musculus GN=Mvp PE=2 SV=1,64.4827586206897,48,91,47,1,870,96.699,5.59,0.73,0.7,0.65,17.36,10.91,18.66,,48,0,0.0,Green,210.174499847504
False,IsMasterProtein,P05202,"Aspartate aminotransferase, mitochondrial OS=Mus musculus GN=Got2 PE=1 SV=1",88.6046511627907,45,201,44,1,430,47.381,9.0,0.79,0.73,0.61,16.12,10.5,15.92,,45,0,0.0,Green,210.041589014829
False,IsMasterProtein,E9Q4Z2,Acetyl-CoA carboxylase 2 OS=Mus musculus GN=Acacb PE=1 SV=1,30.8823529411765,56,79,54,1,2448,275.574,6.32,0.76,0.7,0.53,17.58,12.44,15.91,,56,0,0.0,Green,209.874211106651
False,IsMasterProtein,Q542X7,"Chaperonin subunit 2 (Beta), isoform CRA_a OS=Mus musculus GN=Cct2 PE=2 SV=1",77.3831775700935,38,104,38,1,535,57.441,6.4,0.8,0.72,0.68,16.82,9.28,16.6,,38,0,0.0,Green,209.294904010589
False,IsMasterProtein,P27773,Protein disulfide-isomerase A3 OS=Mus musculus GN=Pdia3 PE=1 SV=2,73.8613861386139,53,171,52,1,505,56.643,6.21,0.78,0.74,0.62,24.13,5.42,3.49,,53,0,0.0,Green,209.05989148126
False,IsMasterProtein,P05784,"Keratin, type I cytoskeletal 18 OS=Mus musculus GN=Krt18 PE=1 SV=5",89.1252955082742,48,197,48,1,423,47.509,5.33,0.76,0.67,0.8,21.24,9.83,8.96,,48,0,0.0,Green,208.551526134065
False,IsMasterProtein,P60710,"Actin, cytoplasmic 1 OS=Mus musculus GN=Actb PE=1 SV=1",77.6,33,337,32,1,375,41.71,5.48,0.78,0.7,0.57,36.81,6.34,4.33,,33,0,0.0,Green,208.394983744877
False,IsMasterProteinCandidate,P63260,"Actin, cytoplasmic 2 OS=Mus musculus GN=Actg1 PE=1 SV=1",77.6,33,337,32,1,375,41.766,5.48,0.78,0.7,0.57,36.81,6.34,4.33,,33,0,0.0,Green,208.394983744877
False,IsMasterProtein,Q9JIF7,Coatomer subunit beta OS=Mus musculus GN=Copb1 PE=1 SV=1,62.1196222455404,62,114,60,1,953,106.998,6.0,0.79,0.71,0.59,21.75,9.62,12.58,,62,0,0.0,Green,207.037502432369
False,IsMasterProtein,Q5SW19,Clustered mitochondria protein homolog OS=Mus musculus GN=Cluh PE=1 SV=2,54.4486692015209,62,116,61,1,1315,147.975,6.02,0.79,0.69,0.56,25.34,3.77,11.97,,62,0,0.0,Green,206.459542791386
False,IsMasterProtein,Q9D6Y9,"1,4-alpha-glucan-branching enzyme OS=Mus musculus GN=Gbe1 PE=1 SV=1",58.5470085470086,45,131,45,1,702,80.313,6.43,0.81,0.76,0.53,14.41,7.23,7.78,,45,0,0.0,Green,205.754656112953
False,IsMasterProtein,P40142,Transketolase OS=Mus musculus GN=Tkt PE=1 SV=1,86.677367576244,50,177,50,1,623,67.588,7.5,0.82,0.77,0.6,12.87,7.44,9.24,,50,0,0.0,Green,205.019800887456
False,IsMasterProtein,Q9CWJ9,Bifunctional purine biosynthesis protein PURH OS=Mus musculus GN=Atic PE=1 SV=2,78.8851351351351,40,74,40,1,592,64.177,6.76,0.81,0.78,0.71,17.67,6.41,12.34,,40,0,0.0,Green,204.470280480488
False,IsMasterProtein,P05201,"Aspartate aminotransferase, cytoplasmic OS=Mus musculus GN=Got1 PE=1 SV=3",93.9467312348668,37,156,37,1,413,46.219,7.14,0.81,0.72,0.61,33.62,5.05,8.2,,37,0,0.0,Green,202.182997460706
False,IsMasterProtein,Q3UPL0,Protein transport protein Sec31A OS=Mus musculus GN=Sec31a PE=1 SV=2,45.609756097561,49,103,48,1,1230,133.486,6.76,0.74,0.68,0.57,19.24,11.22,7.97,,49,0,0.0,Green,201.336362899931
False,IsMasterProtein,G3X982,Aldehyde oxidase 3 OS=Mus musculus GN=Aox3 PE=1 SV=1,55.2808988764045,60,119,58,1,1335,146.807,6.46,0.76,0.67,0.69,19.73,5.68,9.72,,60,0,0.0,Green,201.318141723395
False,IsMasterProtein,Q91Y97,Fructose-bisphosphate aldolase B OS=Mus musculus GN=Aldob PE=1 SV=3,86.5384615384615,38,442,36,1,364,39.482,8.27,0.84,0.76,0.58,17.01,5.24,1.94,,38,0,0.0,Green,201.25189305304
False,IsMasterProtein,Q8CIM7,Cytochrome P450 2D26 OS=Mus musculus GN=Cyp2d26 PE=1 SV=1,72.0,35,120,35,1,500,56.939,6.64,0.84,0.75,0.42,26.82,10.82,10.99,,35,0,0.0,Green,201.222755890518
False,IsMasterProtein,Q3UEL5,Urocanate hydratase OS=Mus musculus GN=Uroc1 PE=1 SV=1,66.4788732394366,42,209,41,1,710,78.431,7.27,0.81,0.76,0.58,21.82,6.08,7.19,,42,0,0.0,Green,200.936485276805
False,IsMasterProteinCandidate,Q8VC12,Urocanate hydratase OS=Mus musculus GN=Uroc1 PE=1 SV=2,69.8224852071006,42,209,41,1,676,74.543,7.53,0.81,0.76,0.58,21.82,6.08,7.19,,42,0,0.0,Green,200.936485276805
False,IsMasterProtein,Q790I0,"Valyl-tRNA synthetase 2, isoform CRA_b OS=Mus musculus GN=Vars PE=3 SV=1",52.0190023752969,55,96,55,1,1263,140.127,7.77,0.82,0.7,0.61,20.52,7.58,10.26,,55,0,0.0,Green,200.581698340871
False,IsMasterProtein,Q91VA0,"Acyl-coenzyme A synthetase ACSM1, mitochondrial OS=Mus musculus GN=Acsm1 PE=1 SV=1",78.8830715532286,41,147,38,1,573,64.719,7.17,0.75,0.71,0.64,21.21,9.11,12.49,,41,0,0.0,Green,200.381645592652
False,IsMasterProtein,Q8VDM4,26S proteasome non-ATPase regulatory subunit 2 OS=Mus musculus GN=Psmd2 PE=1 SV=1,67.0704845814978,49,88,49,1,908,100.139,5.17,0.79,0.73,0.62,16.14,6.82,11.04,,49,0,0.0,Green,199.834821031977
False,IsMasterProtein,P58281-2,"Isoform 2 of Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus GN=Opa1",56.7703109327984,55,106,53,1,997,115.521,7.55,0.82,0.75,0.53,21.73,10.99,8.78,,55,0,0.0,Green,199.512563035322
False,IsMasterProteinCandidate,P58281,"Dynamin-like 120 kDa protein, mitochondrial OS=Mus musculus GN=Opa1 PE=1 SV=1",58.9583333333333,55,106,53,1,960,111.27,7.55,0.82,0.75,0.53,21.73,10.99,8.78,,55,0,0.0,Green,199.512563035322
False,IsMasterProtein,P06745,Glucose-6-phosphate isomerase OS=Mus musculus GN=Gpi PE=1 SV=4,73.8351254480287,44,114,42,1,558,62.727,8.13,0.82,0.73,0.56,14.02,4.44,11.18,,44,0,0.0,Green,199.091631761369
False,IsMasterProtein,Q07417,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus GN=Acads PE=1 SV=2",83.252427184466,31,126,31,1,412,44.861,8.47,0.78,0.72,0.64,15.27,11.26,16.1,,31,0,0.0,Green,198.821808279323
False,IsMasterProtein,O09173,"Homogentisate 1,2-dioxygenase OS=Mus musculus GN=Hgd PE=1 SV=2",85.1685393258427,34,172,34,1,445,49.928,7.24,0.75,0.65,0.59,28.4,12.52,12.74,,34,0,0.0,Green,198.800085719257
False,IsMasterProtein,Q64374,Regucalcin OS=Mus musculus GN=Rgn PE=1 SV=1,97.3244147157191,35,395,33,1,299,33.385,5.34,0.77,0.7,0.73,12.88,7.65,6.73,,35,0,0.0,Green,198.638769887921
False,IsMasterProtein,Q91ZJ5,UTP--glucose-1-phosphate uridylyltransferase OS=Mus musculus GN=Ugp2 PE=1 SV=3,75.9842519685039,43,189,43,1,508,56.944,7.61,0.81,0.74,0.62,13.49,15.03,9.21,,43,0,0.0,Green,198.414419018379
False,IsMasterProtein,Q9JKR6,Hypoxia up-regulated protein 1 OS=Mus musculus GN=Hyou1 PE=1 SV=1,54.0540540540541,54,97,52,1,999,111.112,5.19,0.78,0.7,0.59,25.51,13.96,9.54,,54,0,0.0,Green,198.278346194236
False,IsMasterProtein,Q8QZR5,Alanine aminotransferase 1 OS=Mus musculus GN=Gpt PE=1 SV=3,81.25,38,127,38,1,496,55.107,6.64,0.84,0.75,0.6,16.06,6.75,8.0,,38,0,0.0,Green,198.157381082157
False,IsMasterProtein,Q9QY30,Bile salt export pump OS=Mus musculus GN=Abcb11 PE=1 SV=2,41.8622255866768,50,93,46,1,1321,146.655,7.66,0.83,0.73,0.48,23.28,6.02,11.87,,50,0,0.0,Green,197.109576740834
False,IsMasterProtein,P16858,Glyceraldehyde-3-phosphate dehydrogenase OS=Mus musculus GN=Gapdh PE=1 SV=2,82.5825825825826,33,398,33,1,333,35.787,8.25,0.87,0.76,0.55,14.86,11.15,6.27,,33,0,0.0,Green,195.407525277827
False,IsMasterProtein,Q99LC5,"Electron transfer flavoprotein subunit alpha, mitochondrial OS=Mus musculus GN=Etfa PE=1 SV=2",80.7807807807808,28,141,28,1,333,34.988,8.38,0.75,0.67,0.65,17.92,14.72,10.02,,28,0,0.0,Green,195.25370038681
False,IsMasterProtein,Q8CHT0,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Mus musculus GN=Aldh4a1 PE=1 SV=3",79.1814946619217,43,189,43,1,562,61.802,8.24,0.79,0.72,0.64,17.4,10.04,5.39,,43,0,0.0,Green,194.827151917263
False,IsMasterProtein,P26231,Catenin alpha-1 OS=Mus musculus GN=Ctnna1 PE=1 SV=1,60.8167770419426,49,84,47,1,906,100.044,6.23,0.77,0.71,0.59,28.14,9.79,16.48,,49,0,0.0,Green,194.425157092127
False,IsMasterProtein,Q9CZS1,"Aldehyde dehydrogenase X, mitochondrial OS=Mus musculus GN=Aldh1b1 PE=1 SV=1",79.7687861271676,39,149,38,1,519,57.516,7.02,0.85,0.77,0.49,30.25,9.09,15.76,,39,0,0.0,Green,194.262699085102
False,IsMasterProtein,O35488,Very long-chain acyl-CoA synthetase OS=Mus musculus GN=Slc27a2 PE=1 SV=2,70.4838709677419,56,137,56,1,620,70.378,8.9,0.87,0.77,0.45,42.67,9.85,8.76,,56,0,0.0,Green,193.953896894897
False,IsMasterProtein,Q99MR8,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=Mus musculus GN=Mccc1 PE=1 SV=2",65.2719665271967,39,111,39,1,717,79.293,7.83,0.79,0.79,0.63,15.42,8.73,14.88,,39,0,0.0,Green,192.937316514641
False,IsMasterProtein,P00688,Pancreatic alpha-amylase OS=Mus musculus GN=Amy2 PE=1 SV=2,81.1023622047244,45,180,45,1,508,57.282,7.28,1.18,0.84,0.13,112.82,11.3,31.29,,45,0,0.0,Green,192.921742990399
False,IsMasterProtein,P61922,"4-aminobutyrate aminotransferase, mitochondrial OS=Mus musculus GN=Abat PE=1 SV=1",77.4,34,111,33,1,500,56.416,8.09,0.8,0.72,0.59,18.02,7.06,9.69,,34,0,0.0,Green,192.464625843097
False,IsMasterProtein,Q9CPY7,Cytosol aminopeptidase OS=Mus musculus GN=Lap3 PE=1 SV=3,79.5761078998073,35,130,35,1,519,56.106,7.72,1.33,0.81,1.38,50.7,11.51,14.75,,35,0,0.0,Green,192.149321297412
False,IsMasterProtein,P16332,"Methylmalonyl-CoA mutase, mitochondrial OS=Mus musculus GN=Mut PE=1 SV=2",62.7005347593583,37,106,37,1,748,82.792,6.89,0.78,0.71,0.62,17.35,7.65,7.47,,37,0,0.0,Green,192.069649738175
False,IsMasterProteinCandidate,Q3V1T9,Plasminogen OS=Mus musculus GN=Plg PE=2 SV=1,74.1379310344828,52,81,51,1,812,90.748,6.77,0.89,0.67,0.58,22.51,16.43,17.2,,52,0,0.0,Green,191.832929565733
False,IsMasterProtein,P20918,Plasminogen OS=Mus musculus GN=Plg PE=1 SV=3,74.1379310344828,52,81,51,1,812,90.749,6.6,0.89,0.67,0.58,22.51,16.43,17.2,,52,0,0.0,Green,191.832929565733
False,IsMasterProtein,P17427,AP-2 complex subunit alpha-2 OS=Mus musculus GN=Ap2a2 PE=1 SV=2,57.2494669509595,49,89,48,1,938,103.951,6.93,0.78,0.69,0.53,21.99,15.13,14.38,,49,0,0.0,Green,190.285846052291
False,IsMasterProtein,Q3UEM0,"MCG9091, isoform CRA_d OS=Mus musculus GN=Akr1c6 PE=2 SV=1",91.3312693498452,36,251,34,1,323,37.024,8.28,0.71,0.68,0.64,22.6,9.81,28.38,,36,0,0.0,Green,190.069060808889
False,IsMasterProtein,P51660,Peroxisomal multifunctional enzyme type 2 OS=Mus musculus GN=Hsd17b4 PE=1 SV=3,62.7210884353741,42,125,42,1,735,79.432,8.57,0.78,0.71,0.58,21.89,5.6,10.75,,42,0,0.0,Green,189.995395169696
False,IsMasterProtein,Q02357-6,Isoform 6 of Ankyrin-1 OS=Mus musculus GN=Ank1,40.9019402202412,58,89,58,1,1907,209.419,6.74,0.84,0.75,0.48,24.24,11.15,8.99,,58,0,0.0,Green,188.297201549925
False,IsMasterProtein,P68372,Tubulin beta-4B chain OS=Mus musculus GN=Tubb4b PE=1 SV=1,75.9550561797753,30,185,30,1,445,49.799,4.89,0.77,0.67,0.61,18.88,12.2,11.18,,30,0,0.0,Green,187.535798604776
False,IsMasterProtein,Q3TS38,UDP-glucose 6-dehydrogenase OS=Mus musculus GN=Ugdh PE=2 SV=1,86.4097363083164,38,93,37,1,493,54.797,7.56,0.81,0.77,0.52,17.78,9.6,13.17,,38,0,0.0,Green,187.256369554339
False,IsMasterProtein,Q5SWR1,AP complex subunit beta OS=Mus musculus GN=Ap2b1 PE=2 SV=1,56.8874868559411,51,106,50,1,951,105.655,5.34,0.8,0.69,0.54,19.65,4.53,20.49,,51,0,0.0,Green,187.247635685903
False,IsMasterProteinCandidate,Q9DBG3,AP-2 complex subunit beta OS=Mus musculus GN=Ap2b1 PE=1 SV=1,57.7374599786553,51,106,50,1,937,104.516,5.38,0.8,0.69,0.54,19.65,4.53,20.49,,51,0,0.0,Green,187.247635685903
False,IsMasterProtein,E9Q4K7,Kinesin-like protein OS=Mus musculus GN=Kif13b PE=1 SV=1,40.7487791644059,56,81,56,1,1843,204.448,5.8,0.78,0.7,0.62,18.73,6.14,13.22,,56,0,0.0,Green,186.828124071089
False,IsMasterProtein,P20152,Vimentin OS=Mus musculus GN=Vim PE=1 SV=3,86.480686695279,46,115,45,1,466,53.655,5.12,0.8,0.75,0.62,31.39,9.2,15.75,,46,0,0.0,Green,186.705054509747
False,IsMasterProtein,Q3TXS7,26S proteasome non-ATPase regulatory subunit 1 OS=Mus musculus GN=Psmd1 PE=1 SV=1,61.4900314795383,46,85,46,1,953,105.663,5.39,0.79,0.72,0.61,17.62,11.76,11.08,,46,0,0.0,Green,186.6558248058
False,IsMasterProtein,Q9WU78,Programmed cell death 6-interacting protein OS=Mus musculus GN=Pdcd6ip PE=1 SV=3,56.8469505178366,49,87,48,1,869,95.964,6.52,0.8,0.77,0.61,16.74,8.32,5.14,,49,0,0.0,Green,186.496727174808
False,IsMasterProtein,P68373,Tubulin alpha-1C chain OS=Mus musculus GN=Tuba1c PE=1 SV=1,83.7416481069042,31,182,31,1,449,49.877,5.1,0.71,0.7,0.57,20.8,11.64,8.2,,31,0,0.0,Green,186.22410256728
False,IsMasterProtein,Q921H8,"3-ketoacyl-CoA thiolase A, peroxisomal OS=Mus musculus GN=Acaa1a PE=1 SV=1",75.4716981132076,29,106,28,1,424,43.926,8.44,0.84,0.78,0.63,24.05,6.07,10.77,,29,0,0.0,Green,186.111925065656
False,IsMasterProtein,Q571F8,"Glutaminase liver isoform, mitochondrial OS=Mus musculus GN=Gls2 PE=1 SV=2",67.6079734219269,41,88,41,1,602,66.323,7.66,0.84,0.77,0.72,25.74,19.3,6.96,,41,0,0.0,Green,185.166336454104
False,IsMasterProtein,Q5SX39,Myosin-4 OS=Mus musculus GN=Myh4 PE=2 SV=1,24.0330067044868,50,104,47,1,1939,222.72,5.74,1.32,0.78,0.4,203.28,15.09,33.97,,50,0,0.0,Green,183.994979113136
False,IsMasterProtein,Q8VCW8,"Acyl-CoA synthetase family member 2, mitochondrial OS=Mus musculus GN=Acsf2 PE=1 SV=1",68.6178861788618,43,100,42,1,615,67.907,8.18,0.78,0.71,0.6,19.88,7.84,8.65,,43,0,0.0,Green,183.410687115219
False,IsMasterProteinCandidate,Q3THC3,Protein disulfide-isomerase OS=Mus musculus GN=P4hb PE=2 SV=1,82.5147347740668,57,284,55,1,509,57.053,4.88,0.81,0.72,0.59,22.12,6.59,8.5,,57,0,0.0,Green,182.676715541933
False,IsMasterProtein,P09103,Protein disulfide-isomerase OS=Mus musculus GN=P4hb PE=1 SV=2,82.5147347740668,57,284,55,1,509,57.023,4.88,0.81,0.72,0.59,22.12,6.59,8.5,,57,0,0.0,Green,182.676715541933
False,IsMasterProteinCandidate,Q3TF72,Protein disulfide-isomerase OS=Mus musculus GN=P4hb PE=2 SV=1,82.5147347740668,57,284,55,1,509,57.053,4.88,0.81,0.72,0.59,22.12,6.59,8.5,,57,0,0.0,Green,182.676715541933
False,IsMasterProteinCandidate,Q3TWE3,Protein disulfide-isomerase OS=Mus musculus GN=P4hb PE=2 SV=1,82.5147347740668,57,284,55,1,509,57.051,4.88,0.81,0.72,0.59,22.12,6.59,8.5,,57,0,0.0,Green,182.676715541933
False,IsMasterProtein,P50431,"Serine hydroxymethyltransferase, cytosolic OS=Mus musculus GN=Shmt1 PE=1 SV=3",78.2426778242678,32,123,32,1,478,52.567,6.95,0.83,0.77,0.6,14.6,7.8,11.89,,32,0,0.0,Green,182.670247789999
False,IsMasterProtein,Q3ULD5,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus GN=Mccc2 PE=1 SV=1",67.3179396092362,33,69,33,1,563,61.34,8.0,0.79,0.76,0.66,17.97,14.34,27.03,,33,0,0.0,Green,182.545480534279
