human_ensembl_gene_id,human_accession,hgnc_symbol,mouse_ensembl_gene_id,external_gene_name,Description_prot,Coverage [%]_prot,# Peptides_prot,# PSMs_prot,# AAs_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_prot,Mmus8_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17_prot,RR1_GC_NASA_LVR_POOL_prot,RR1_GC_NASA+CASIS_LVR_POOL_prot,RR1_BA_CASIS_LVR_POOL_prot,Mmus_C57-6J_LVR_FLT_I_Rep1_M21.1_prot,Mmus_C57-6J_LVR_FLT_I_Rep2_M22.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_prot,Mmus_C57-6J_LVR_FLT_C_Rep2_M26.1_prot,Mmus_C57-6J_LVR_FLT_C_Rep3_M27.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep1_M16.1_prot,Mmus_C57-6J_LVR_VIV_C_Rep2_M17.1_prot,RR1_GC_NASA_LVR_POOL.1_prot,RR1_GC_NASA+CASIS_LVR_POOL.1_prot,RR1_BA_CASIS_LVR_POOL.1_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_FLT_I_Rep1_M21_rna,Mmus_C57-6J_LVR_FLT_I_Rep2_M22_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,Mmus_C57-6J_LVR_FLT_C_Rep1_M25_rna,Mmus_C57-6J_LVR_FLT_C_Rep2_M26_rna,Mmus_C57-6J_LVR_FLT_C_Rep3_M27_rna,Mmus_C57-6J_LVR_FLT_C_Rep4_M28_rna,Mmus_C57-6J_LVR_FLT_C_Rep5_M30_rna
ENSG00000139547,O75452,RDH16,ENSMUSG00000054052,Rdh19,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,0.0,0.745662184100807,0.0,1.03678769522205,2.3559850313801,0.0,0.0,2.78888660741607,1.01031791089608,0.0,1.17060464209342,2.38443972090682,3.18173107843623,0.0
ENSG00000139547,O75452,RDH16,ENSMUSG00000054052,Rdh19,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,0.0,0.745662184100807,0.0,1.03678769522205,2.3559850313801,0.0,0.0,2.78888660741607,1.01031791089608,0.0,1.17060464209342,2.38443972090682,3.18173107843623,0.0
ENSG00000139547,O75452,RDH16,ENSMUSG00000054052,Rdh19,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,0.0,0.745662184100807,0.0,1.03678769522205,2.3559850313801,0.0,0.0,2.78888660741607,1.01031791089608,0.0,1.17060464209342,2.38443972090682,3.18173107843623,0.0
ENSG00000139547,O75452,RDH16,ENSMUSG00000056148,Rdh9,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2818.03681361487,2482.45638559069,1762.26434006891,2235.84212676327,1447.43819444766,3219.06095871849,3496.64053708656,3483.60939881248,2606.98265242918,1378.49138501071,752.381084633795,2040.23949140206,1633.67636684371,1947.53905570071
ENSG00000139547,O75452,RDH16,ENSMUSG00000056148,Rdh9,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2818.03681361487,2482.45638559069,1762.26434006891,2235.84212676327,1447.43819444766,3219.06095871849,3496.64053708656,3483.60939881248,2606.98265242918,1378.49138501071,752.381084633795,2040.23949140206,1633.67636684371,1947.53905570071
ENSG00000139547,O75452,RDH16,ENSMUSG00000056148,Rdh9,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2818.03681361487,2482.45638559069,1762.26434006891,2235.84212676327,1447.43819444766,3219.06095871849,3496.64053708656,3483.60939881248,2606.98265242918,1378.49138501071,752.381084633795,2040.23949140206,1633.67636684371,1947.53905570071
ENSG00000139547,O75452,RDH16,ENSMUSG00000056148,Rdh9,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2818.03681361487,2482.45638559069,1762.26434006891,2235.84212676327,1447.43819444766,3219.06095871849,3496.64053708656,3483.60939881248,2606.98265242918,1378.49138501071,752.381084633795,2040.23949140206,1633.67636684371,1947.53905570071
ENSG00000139547,O75452,RDH16,ENSMUSG00000056148,Rdh9,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2818.03681361487,2482.45638559069,1762.26434006891,2235.84212676327,1447.43819444766,3219.06095871849,3496.64053708656,3483.60939881248,2606.98265242918,1378.49138501071,752.381084633795,2040.23949140206,1633.67636684371,1947.53905570071
ENSG00000139547,O75452,RDH16,ENSMUSG00000056148,Rdh9,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2818.03681361487,2482.45638559069,1762.26434006891,2235.84212676327,1447.43819444766,3219.06095871849,3496.64053708656,3483.60939881248,2606.98265242918,1378.49138501071,752.381084633795,2040.23949140206,1633.67636684371,1947.53905570071
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000069456,Rdh16,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,2877.80813186074,4302.77800795372,2292.32691409123,3124.3938502645,1982.73737141646,3519.26145956984,3130.53399297597,2741.26980466169,3173.71879627912,2303.55672307118,2549.14149778041,1864.71388777067,2136.50975448488,3529.2131039037
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000074639,Rdh16f2,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,6952.83151625771,6547.69483313369,4821.65042393549,7935.59355642272,8402.61894141132,8978.22535530718,7420.79319305717,8072.87299267133,7170.22478599983,5476.38353486674,5467.86271618613,7783.98022465268,6529.97144982548,6946.03442942591
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000139547,O75452,RDH16,ENSMUSG00000089789,Rdh1,Retinol dehydrogenase 16 OS=Homo sapiens OX=9606 GN=RDH16 PE=1 SV=2,4,2,6,317,123.9,36.8,60.1,143.0,70.1,97.8,120.1,77.4,73.8,66.9,65.9,66.9,139.0,85.2,69.7,80.2,49.4,64.4,50.5,83.6,11.6072718433866,18.6414518876164,84.1703815886923,20.7356988936127,15.3139058293948,22.6522744425164,8.68234021889669,17.6630025819024,4.04127246837001,14.4565834349351,0.0,10.7300115897496,4.242308970397,9.07306121264885
ENSG00000198028,Q96MR9,ZNF560,ENSMUSG00000055150,Zfp78,Zinc finger protein 560 OS=Homo sapiens OX=9606 GN=ZNF560 PE=2 SV=2,1,1,3,790,,,,,,,,,,,130.4,102.8,124.1,147.6,141.1,131.0,108.0,100.8,92.2,139.6,14.5673466889504,20.6743767645679,7.82651698070785,16.7058514787207,21.3158965565918,38.0146001140081,31.3747591051489,27.1605964345857,24.8927250002809,33.8831397692324,23.3848032491048,15.3821218122461,59.8787160967527,21.3066895665972
ENSG00000136881,Q14032,BAAT,ENSMUSG00000039653,Baat,Bile acid-CoA:amino acid N-acyltransferase OS=Homo sapiens OX=9606 GN=BAAT PE=1 SV=1,2,1,1,418,,,,,,,,,,,80.8,84.6,145.9,81.3,110.1,84.2,75.2,74.1,73.1,105.3,5048.36052393444,4585.82111184628,3747.8764275592,4959.99164634209,6241.00441468634,5241.73529211243,5089.58685186078,4093.15656554966,5347.61275940534,6103.28897267686,5143.63838802251,6032.63345886057,4242.30814982595,5490.48225651984
ENSG00000137449,Q7Z5Q1,CPEB2,ENSMUSG00000039782,Cpeb2,Cytoplasmic polyadenylation element-binding protein 2 OS=Homo sapiens OX=9606 GN=CPEB2 PE=2 SV=3,3,2,3,589,32.1,7.0,32.5,19.8,34.2,39.9,46.0,29.9,44.1,27.2,8.6,8.6,17.7,12.6,10.1,9.7,28.9,10.2,6.9,13.4,870.207539296397,1278.20554953158,1088.96469829644,949.888018268816,685.14127360114,497.018025002378,698.752043820129,681.075908441757,817.504641082631,2014.91713998918,715.527427737394,930.228511139842,1106.89664422318,1382.6598772635
ENSG00000137801,P07996,THBS1,ENSMUSG00000040152,Thbs1,Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2,2,2,3,1170,37.9,33.6,77.3,44.8,41.6,55.5,39.2,42.7,58.8,49.6,32.8,26.6,28.7,36.0,39.7,42.0,27.2,35.3,29.0,54.7,62.1817112675934,197.599065307173,220.09381181284,43.5449332245572,49.4756987677485,3.39784137318047,26.9152563167245,32.5371397226163,25.2579544645889,36.7986096098385,17.5592045390584,39.343411745885,33.9384738287753,18.1461389910014
ENSG00000146054,Q9C029,TRIM7,ENSMUSG00000040350,Trim7,E3 ubiquitin-protein ligase TRIM7 OS=Homo sapiens OX=9606 GN=TRIM7 PE=1 SV=2,2,1,1,511,,,,,,,,,,,92.8,91.7,146.3,101.4,127.5,117.9,95.7,96.1,92.8,139.3,255.547574077683,305.94691747098,264.034379237173,335.517178346375,298.994210377288,407.384525115716,249.444861268094,366.565564256047,282.241081840194,466.466056809225,447.931049865555,388.882711787328,575.135057726074,689.999034756897
ENSG00000147586,Q9Y2Q9,MRPS28,ENSMUSG00000040269,Mrps28,"28S ribosomal protein S28, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS28 PE=1 SV=1",5,1,2,187,125.6,84.0,125.8,136.6,132.6,138.9,123.8,104.2,130.3,104.8,83.4,65.2,89.9,82.2,83.9,89.9,60.6,69.3,65.3,102.4,291.017082390681,346.738386820075,279.246872992609,383.614361640138,545.410215958656,443.984228940419,470.582468755511,409.962737477025,477.880092521044,647.910121807453,752.686028512292,708.17238913235,552.560307636515,515.862236244395
ENSG00000148965,P35542,SAA4,ENSMUSG00000040017,Saa4,Serum amyloid A-4 protein OS=Homo sapiens OX=9606 GN=SAA4 PE=1 SV=2,6,1,1,130,3.2,3.5,53.7,9.5,6.7,7.7,3.6,5.9,5.1,9.4,,,,,,,,,,,6003.47358995675,4419.53512382987,3447.5887079808,7140.35324654337,3403.2205102129,4062.68475014675,4641.57831427566,4099.66570478559,4405.99658080985,11030.3458312266,3610.14878832736,4840.41545750333,3417.17931116785,4768.52992817325
ENSG00000153187,Q00839,HNRNPU,ENSMUSG00000039630,Hnrnpu,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6,10,8,19,825,168.8,97.8,160.0,161.9,163.7,168.7,161.1,130.4,135.2,143.7,131.3,120.0,195.9,129.6,131.0,142.7,121.1,117.9,103.1,152.9,5004.78343358428,4225.20935593063,4546.57948122286,5048.15404419646,4416.73662665396,6310.60155573456,4812.17441845151,5105.19979951854,6151.59493430508,4686.90761892631,4736.34801896252,5268.2541893513,6155.80149452335,4993.38644554276
ENSG00000153956,P54289,CACNA2D1,ENSMUSG00000040118,Cacna2d1,Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Homo sapiens OX=9606 GN=CACNA2D1 PE=1 SV=3,1,2,4,1103,97.4,48.9,106.6,133.5,113.4,112.6,122.2,81.1,132.4,93.7,76.8,71.1,139.1,81.7,86.8,83.1,70.6,76.8,56.6,92.5,23.9083437774645,660.636446139115,752.318100815456,13.6930855455098,42.6138904330528,26.528813209176,15.8471421696859,27.0500950273841,9.47397190216335,31.1732837477571,27.4274770103954,17.0367313866932,23.1500916380529,32.7410916146719
ENSG00000165325,Q05D60,DEUP1,ENSMUSG00000039977,Deup1,Deuterosome assembly protein 1 OS=Homo sapiens OX=9606 GN=DEUP1 PE=1 SV=2,1,1,1,604,27.5,15.6,19.1,38.7,18.9,23.5,25.3,27.7,18.8,28.8,,,,,,,,,,,10.0722121103358,10.983429577915,7.73391352193567,6.84838152599397,1.06642878126082,1.86064281793665,0.786006318810203,0.0,1.56077252016207,0.0,6.35846245071306,0.953305702860937,0.960133320340268,1.17339556906529
ENSG00000165810,Q6UXG8,BTNL9,ENSMUSG00000040283,Btnl9,Butyrophilin-like protein 9 OS=Homo sapiens OX=9606 GN=BTNL9 PE=1 SV=1,1,1,6,535,196.7,129.1,231.0,269.0,205.7,233.1,254.0,164.3,229.7,220.3,285.3,256.5,383.8,307.2,348.4,372.6,234.4,287.4,232.9,377.7,85.4936602096245,113.88364612146,253.705507708561,90.2685840214479,91.8599555289319,57.9472960945004,72.221012206215,123.737544689725,70.7341672286878,53.083834264612,73.9456616544373,79.1892427919868,67.5891763313996,100.851603267744
ENSG00000166986,P56192,MARS1,ENSMUSG00000040354,Mars1,"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=MARS1 PE=1 SV=2",2,2,4,900,,,,,,,,,,,70.6,70.9,97.2,77.2,80.2,88.0,72.5,72.6,59.8,105.2,583.234437864953,587.289351506633,592.125548658954,661.13307111419,900.862583554823,847.981199254753,1163.71371683538,886.451762406854,880.931393099674,1516.03159141682,2027.28952946047,1546.94355883103,1381.48623918746,1174.62977732896
ENSG00000112290,Q92558,WASF1,ENSMUSG00000019831,Wasf1,Actin-binding protein WASF1 OS=Homo sapiens OX=9606 GN=WASF1 PE=1 SV=1,1,1,2,559,89.1,57.3,47.0,107.0,58.3,94.0,86.7,71.1,62.7,73.9,,,,,,,,,,,26.6178120583414,26.8409414080279,30.0719843372047,33.6637473780977,25.1006597071112,22.984498698997,26.1850720421196,25.4681465224245,18.6752756736506,16.002096021049,51.0744072017907,16.9359031494355,35.5123543280722,11.8364360076666
ENSG00000112335,O60493,SNX3,ENSMUSG00000019804,Snx3,Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3,17,2,7,162,25.7,16.0,34.0,30.1,30.5,38.8,28.8,18.5,31.5,26.4,159.2,167.3,210.1,189.4,196.2,187.3,138.4,147.1,131.1,208.2,1700.15856115502,1718.63034082008,1585.84014021146,1685.38268810661,1451.07416014236,1115.69577490672,1308.09010585668,1273.7479939741,1305.50336690154,1568.40051562204,1457.32353248936,1705.88432040075,1451.3729664222,1306.98449381912
ENSG00000112339,Q9Y450,HBS1L,ENSMUSG00000019977,Hbs1l,HBS1-like protein OS=Homo sapiens OX=9606 GN=HBS1L PE=1 SV=1,3,2,13,684,34.0,15.6,78.0,76.7,73.2,71.3,72.1,38.5,71.2,37.9,41.5,31.9,116.5,77.2,85.5,90.1,73.2,41.4,74.2,57.9,1644.39176164747,1530.02567266713,1250.64103937005,1578.43263193887,1323.06451626968,1491.4620517808,1170.54050763863,1360.49593474734,1285.73972018864,1095.2515229092,987.019002153546,1177.80184386901,1267.61455373944,1468.42679474537
ENSG00000112769,Q16363,LAMA4,ENSMUSG00000019846,Lama4,Laminin subunit alpha-4 OS=Homo sapiens OX=9606 GN=LAMA4 PE=1 SV=4,0,1,1,1823,,,,,,,,,,,47.8,28.8,42.3,24.1,26.9,28.0,29.2,33.8,20.0,50.1,84.3870795752128,148.9874025129,194.260964810106,122.900603702446,87.3439020339335,41.5163219771402,109.942604433281,99.8299065267954,92.316069834425,44.9223822758124,51.9046824054284,45.4476756256286,103.096320336143,49.6537019155282
ENSG00000113643,P54136,RARS1,ENSMUSG00000018848,Rars,"Arginine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=RARS1 PE=1 SV=2",9,5,8,660,48.9,34.4,66.5,77.5,49.3,60.8,57.8,46.6,51.9,50.5,24.9,19.7,36.7,24.9,28.2,26.4,22.9,23.1,16.9,33.9,689.925986057963,610.419754827347,600.983376467664,600.495863812202,624.142242945293,455.998505371496,514.534248366076,523.675259330954,593.468829538684,511.48997090414,589.605829592122,667.405544663062,561.032322599871,502.948861698681
ENSG00000115266,O95996,APC2,ENSMUSG00000020135,Apc2,Adenomatous polyposis coli protein 2 OS=Homo sapiens OX=9606 GN=APC2 PE=1 SV=1,0,1,2,2303,101.6,67.0,54.2,111.6,55.8,98.1,79.0,75.0,50.5,81.3,103.8,91.5,162.9,134.9,105.5,106.6,95.7,102.8,66.9,140.4,9.63598442955277,8.6662995260146,24.1085385798024,3.70766022793795,1.05316037965704,8.10072144443753,3.10490762318813,5.81783636261416,1.80650858208608,1.17496657504807,48.928219310458,5.32942329893973,10.4300618000293,4.63519834182056
ENSG00000118520,P05089,ARG1,ENSMUSG00000019987,Arg1,Arginase-1 OS=Homo sapiens OX=9606 GN=ARG1 PE=1 SV=2,2,1,19,322,75.3,39.6,81.2,85.3,79.5,70.3,82.2,53.5,67.3,56.4,142.0,143.3,298.8,193.5,190.2,181.8,169.3,147.9,134.3,198.9,24767.2164326135,26507.9209551411,17328.5198246926,21712.7426521324,54761.9801929743,18285.5363752335,27287.2568381169,18894.9635650985,33968.3168218546,42637.4938906699,30296.9006492094,37703.2881351473,21726.8789564935,27055.7635081893
